Game,Winner,0,1,2,3,4,5,6,7,8
6165,X,X,O,O,,O,X,,X,X
6165,X,X,O,O,O,O,X,,X,X
6165,X,X,O,O,O,O,X,X,X,X
6166,O,,,,,,X,,,
6166,O,,,,,O,X,,,
6166,O,,,,,O,X,,,X
6166,O,,O,,,O,X,,,X
6166,O,X,O,,,O,X,,,X
6166,O,X,O,,,O,X,,O,X
6167,X,,,,,,,,X,
6167,X,O,,,,,,,X,
6167,X,O,,,,,,,X,X
6167,X,O,,,,O,,,X,X
6167,X,O,,,,O,,X,X,X
6168,O,,,,,,,,,X
6168,O,,,,,O,,,,X
6168,O,,X,,,O,,,,X
6168,O,,X,,O,O,,,,X
6168,O,,X,,O,O,,,X,X
6168,O,,X,,O,O,O,,X,X
6169,X,,,,,,,,,X
6169,X,,,,,O,,,,X
6169,X,,,,,O,X,,,X
6169,X,,O,,,O,X,,,X
6169,X,X,O,,,O,X,,,X
6169,X,X,O,,O,O,X,,,X
6169,X,X,O,,O,O,X,,X,X
6169,X,X,O,O,O,O,X,,X,X
6169,X,X,O,O,O,O,X,X,X,X
6170,O,,,,,,,,,X
6170,O,,,,,O,,,,X
6170,O,X,,,,O,,,,X
6170,O,X,,,,O,,,O,X
6170,O,X,,,,O,X,,O,X
6170,O,X,O,,,O,X,,O,X
6171,,,,,,,,,,X
6171,,,,,,O,,,,X
6171,,,X,,,O,,,,X
6171,,,X,,O,O,,,,X
6171,,,X,,O,O,X,,,X
6171,,,X,O,O,O,X,,,X
6171,,X,X,O,O,O,X,,,X
6171,,X,X,O,O,O,X,,O,X
6171,,X,X,O,O,O,X,X,O,X
6172,O,,,,,,,,,X
6172,O,,,,,O,,,,X
6172,O,,,,,O,,,X,X
6172,O,,,O,,O,,,X,X
6172,O,,,O,,O,X,,X,X
6172,O,,O,O,,O,X,,X,X
6172,O,,O,O,X,O,X,,X,X
6172,O,O,O,O,X,O,X,,X,X
6173,O,,,,,,,,,X
6173,O,,,,,O,,,,X
6173,O,,,,,O,X,,,X
6173,O,,O,,,O,X,,,X
6173,O,X,O,,,O,X,,,X
6173,O,X,O,,,O,X,,O,X
6174,O,,,,,,,,,X
6174,O,,,,,O,,,,X
6174,O,,X,,,O,,,,X
6174,O,,X,,O,O,,,,X
6174,O,,X,,O,O,,,X,X
6174,O,,X,,O,O,O,,X,X
6175,X,,,,,,,X,,
6175,X,,,,,O,,X,,
6175,X,,,,,O,,X,,X
6175,X,,,,O,O,,X,,X
6175,X,X,,,O,O,,X,,X
6175,X,X,,O,O,O,,X,,X
6175,X,X,,O,O,O,X,X,,X
6175,X,X,O,O,O,O,X,X,,X
6175,X,X,O,O,O,O,X,X,X,X
6176,X,,,,,,,,,X
6176,X,O,,,,,,,,X
6176,X,O,,,,,X,,,X
6176,X,O,,O,,,X,,,X
6176,X,O,,O,,,X,X,,X
6176,X,O,,O,,O,X,X,,X
6176,X,O,,O,,O,X,X,X,X
6177,X,,,,,,,,,X
6177,X,,,,,O,,,,X
6177,X,X,,,,O,,,,X
6177,X,X,,,O,O,,,,X
6177,X,X,,,O,O,X,,,X
6177,X,X,,,O,O,X,,O,X
6177,X,X,,X,O,O,X,,O,X
6178,O,,,,,,,,,X
6178,O,,,,O,,,,,X
6178,O,X,,,O,,,,,X
6178,O,X,,,O,,,,O,X
6178,O,X,,X,O,,,,O,X
6178,O,X,,X,O,O,,,O,X
6178,O,X,,X,O,O,,X,O,X
6178,O,X,O,X,O,O,,X,O,X
6179,X,,,,,,,X,,
6179,X,,O,,,,,X,,
6179,X,,O,X,,,,X,,
6179,X,O,O,X,,,,X,,
6179,X,O,O,X,,,X,X,,
6179,X,O,O,X,,O,X,X,,
6179,X,O,O,X,,O,X,X,,X
6180,O,,,,,,,,,X
6180,O,,,,,O,,,,X
6180,O,X,,,,O,,,,X
6180,O,X,,,,O,,,O,X
6180,O,X,,,,O,X,,O,X
6180,O,X,O,,,O,X,,O,X
6181,O,,,,,,,,,X
6181,O,,,,,O,,,,X
6181,O,X,,,,O,,,,X
6181,O,X,,,,O,,,O,X
6181,O,X,,,,O,X,,O,X
6181,O,X,O,,,O,X,,O,X
6182,,,,,,,,,,X
6182,,,,,,O,,,,X
6182,,,X,,,O,,,,X
6182,,,X,,O,O,,,,X
6182,,,X,,O,O,X,,,X
6182,,,X,O,O,O,X,,,X
6182,,X,X,O,O,O,X,,,X
6182,,X,X,O,O,O,X,,O,X
6182,,X,X,O,O,O,X,X,O,X
6183,X,,X,,,,,,,
6183,X,,X,,,,O,,,
6183,X,,X,X,,,O,,,
6183,X,O,X,X,,,O,,,
6183,X,O,X,X,,,O,,X,
6183,X,O,X,X,O,,O,,X,
6183,X,O,X,X,O,X,O,,X,
6184,O,X,,,,,,,,
6184,O,X,O,,,,,,,
6184,O,X,O,,,,,,,X
6184,O,X,O,,,,,,O,X
6184,O,X,O,,,,,X,O,X
6184,O,X,O,,,O,,X,O,X
6185,O,,,,,,,,,X
6185,O,,,,,,,,O,X
6185,O,X,,,,,,,O,X
6185,O,X,,,,O,,,O,X
6185,O,X,,,,O,X,,O,X
6185,O,X,O,,,O,X,,O,X
6186,O,,,,,,,,,X
6186,O,,,,,O,,,,X
6186,O,X,,,,O,,,,X
6186,O,X,O,,,O,,,,X
6186,O,X,O,X,,O,,,,X
6186,O,X,O,X,,O,,,O,X
6187,X,,,,,,,,,X
6187,X,,,,,,,O,,X
6187,X,,,,,,X,O,,X
6187,X,,,,,O,X,O,,X
6187,X,,,,X,O,X,O,,X
6187,X,,O,,X,O,X,O,,X
6187,X,,O,X,X,O,X,O,,X
6188,X,,,,,,,,,X
6188,X,,,O,,,,,,X
6188,X,X,,O,,,,,,X
6188,X,X,,O,,,,,O,X
6188,X,X,,O,,X,,,O,X
6189,O,,,,,,,,,X
6189,O,,,,,O,,,,X
6189,O,X,,,,O,,,,X
6189,O,X,,,,O,,,O,X
6189,O,X,,,,O,X,,O,X
6189,O,X,O,,,O,X,,O,X
6190,O,,,,,,,,X,
6190,O,O,,,,,,,X,
6190,O,O,X,,,,,,X,
6190,O,O,X,,,O,,,X,
6190,O,O,X,X,,O,,,X,
6190,O,O,X,X,,O,,,X,O
6191,O,,,,,,,,,X
6191,O,,,,,,O,,,X
6191,O,X,,,,,O,,,X
6191,O,X,,,,O,O,,,X
6191,O,X,,,,O,O,X,,X
6191,O,X,,,O,O,O,X,,X
6192,X,,,,,,,,,X
6192,X,,,,,O,,,,X
6192,X,X,,,,O,,,,X
6192,X,X,,,,O,,,O,X
6192,X,X,,,,O,X,,O,X
6192,X,X,,,O,O,X,,O,X
6192,X,X,,X,O,O,X,,O,X
6193,O,,,X,,,,,,
6193,O,,,X,,O,,,,
6193,O,,,X,,O,,,X,
6193,O,O,,X,,O,,,X,
6193,O,O,X,X,,O,,,X,
6193,O,O,X,X,O,O,,,X,
6193,O,O,X,X,O,O,X,,X,
6193,O,O,X,X,O,O,X,,X,O
6194,X,,,,,,,,,X
6194,X,,,,,O,,,,X
6194,X,,,,,O,,X,,X
6194,X,,,,O,O,,X,,X
6194,X,X,,,O,O,,X,,X
6194,X,X,,O,O,O,,X,,X
6194,X,X,,O,O,O,X,X,,X
6194,X,X,O,O,O,O,X,X,,X
6194,X,X,O,O,O,O,X,X,X,X
6195,O,,,,,,X,,,
6195,O,,,,,,X,,,O
6195,O,,,,,,X,,X,O
6195,O,,,,,O,X,,X,O
6195,O,,,X,,O,X,,X,O
6195,O,O,,X,,O,X,,X,O
6196,O,,,,,,,,,X
6196,O,,,,,O,,,,X
6196,O,X,,,,O,,,,X
6196,O,X,,,,O,,,O,X
6196,O,X,,,,O,X,,O,X
6196,O,X,O,,,O,X,,O,X
6197,X,,,,,X,,,,
6197,X,,,O,,X,,,,
6197,X,,,O,,X,,,,X
6197,X,O,,O,,X,,,,X
6197,X,O,,O,X,X,,,,X
6197,X,O,,O,X,X,,,O,X
6197,X,O,,O,X,X,X,,O,X
6198,X,,,,,,,,,X
6198,X,,,,,O,,,,X
6198,X,X,,,,O,,,,X
6198,X,X,,O,,O,,,,X
6198,X,X,,O,,O,X,,,X
6198,X,X,O,O,,O,X,,,X
6198,X,X,O,O,,O,X,X,,X
6198,X,X,O,O,O,O,X,X,,X
6198,X,X,O,O,O,O,X,X,X,X
6199,X,,,,,,,,,X
6199,X,,,,O,,,,,X
6199,X,X,,,O,,,,,X
6199,X,X,,,O,O,,,,X
6199,X,X,,,O,O,X,,,X
6199,X,X,,O,O,O,X,,,X
6199,X,X,,O,O,O,X,,X,X
6199,X,X,O,O,O,O,X,,X,X
6199,X,X,O,O,O,O,X,X,X,X
6200,X,X,,,,,,,,
6200,X,X,O,,,,,,,
6200,X,X,O,,,,,,,X
6200,X,X,O,,,O,,,,X
6200,X,X,O,,,O,X,,,X
6200,X,X,O,O,,O,X,,,X
6200,X,X,O,O,,O,X,X,,X
6200,X,X,O,O,O,O,X,X,,X
6200,X,X,O,O,O,O,X,X,X,X
6201,O,,,,,,,,,X
6201,O,,,,,,O,,,X
6201,O,X,,,,,O,,,X
6201,O,X,,,,O,O,,,X
6201,O,X,,,,O,O,X,,X
6201,O,X,,,O,O,O,X,,X
6202,X,X,,,,,,,,
6202,X,X,O,,,,,,,
6202,X,X,O,,,,,,,X
6202,X,X,O,,O,,,,,X
6202,X,X,O,X,O,,,,,X
6202,X,X,O,X,O,O,,,,X
6202,X,X,O,X,O,O,X,,,X
6203,X,,,,,,,,,X
6203,X,,,,,O,,,,X
6203,X,X,,,,O,,,,X
6203,X,X,,,,O,,,O,X
6203,X,X,,X,,O,,,O,X
6203,X,X,,X,O,O,,,O,X
6203,X,X,,X,O,O,X,,O,X
6204,O,,,,,,,,,X
6204,O,,,,,O,,,,X
6204,O,,,X,,O,,,,X
6204,O,,O,X,,O,,,,X
6204,O,X,O,X,,O,,,,X
6204,O,X,O,X,,O,,,O,X
6205,X,,,,X,,,,,
6205,X,,,,X,O,,,,
6205,X,,,,X,O,,,,X
6205,X,,O,,X,O,,,,X
6205,X,,O,,X,O,,,X,X
6205,X,O,O,,X,O,,,X,X
6205,X,O,O,X,X,O,,,X,X
6205,X,O,O,X,X,O,O,,X,X
6205,X,O,O,X,X,O,O,X,X,X
6206,O,,,,,,,,,X
6206,O,O,,,,,,,,X
6206,O,O,,,,,X,,,X
6206,O,O,,O,,,X,,,X
6206,O,O,,O,X,,X,,,X
6206,O,O,,O,X,O,X,,,X
6206,O,O,X,O,X,O,X,,,X
6206,O,O,X,O,X,O,X,O,,X
6207,X,,,,,,,,,X
6207,X,,,,,O,,,,X
6207,X,X,,,,O,,,,X
6207,X,X,,O,,O,,,,X
6207,X,X,,O,,O,X,,,X
6207,X,X,O,O,,O,X,,,X
6207,X,X,O,O,,O,X,X,,X
6207,X,X,O,O,O,O,X,X,,X
6207,X,X,O,O,O,O,X,X,X,X
6208,O,,,,,,,,,X
6208,O,,,,,O,,,,X
6208,O,X,,,,O,,,,X
6208,O,X,,,,O,,O,,X
6208,O,X,,,,O,X,O,,X
6208,O,X,,O,,O,X,O,,X
6209,O,,,,,,,,,X
6209,O,,,,,O,,,,X
6209,O,X,,,,O,,,,X
6209,O,X,,,,O,,,O,X
6209,O,X,,,,O,X,,O,X
6209,O,X,O,,,O,X,,O,X
6210,O,,,,,,,,,X
6210,O,,,,,O,,,,X
6210,O,X,,,,O,,,,X
6210,O,X,O,,,O,,,,X
6210,O,X,O,,,O,X,,,X
6210,O,X,O,,,O,X,,O,X
6211,O,,,,,,,,,X
6211,O,,,,,O,,,,X
6211,O,X,,,,O,,,,X
6211,O,X,,,,O,,,O,X
6211,O,X,,,,O,X,,O,X
6211,O,X,O,,,O,X,,O,X
6212,O,,,,,,,,,X
6212,O,,,,,O,,,,X
6212,O,X,,,,O,,,,X
6212,O,X,,,,O,,,O,X
6212,O,X,,,,O,X,,O,X
6212,O,X,,O,,O,X,,O,X
6212,O,X,,O,X,O,X,,O,X
6212,O,X,O,O,X,O,X,,O,X
6213,O,,,,,,,,,X
6213,O,,,,,O,,,,X
6213,O,X,,,,O,,,,X
6213,O,X,O,,,O,,,,X
6213,O,X,O,,,O,X,,,X
6213,O,X,O,,O,O,X,,,X
6213,O,X,O,,O,O,X,X,,X
6213,O,X,O,,O,O,X,X,O,X
6214,X,,,,,,,,,X
6214,X,,,,,O,,,,X
6214,X,,,X,,O,,,,X
6214,X,,,X,O,O,,,,X
6214,X,X,,X,O,O,,,,X
6214,X,X,,X,O,O,,,O,X
6214,X,X,X,X,O,O,,,O,X
6215,O,,,,,,,,,X
6215,O,O,,,,,,,,X
6215,O,O,,,,,X,,,X
6215,O,O,,O,,,X,,,X
6215,O,O,,O,X,,X,,,X
6215,O,O,,O,X,O,X,,,X
6215,O,O,X,O,X,O,X,,,X
6215,O,O,X,O,X,O,X,O,,X
6216,X,,,,,,,,,X
6216,X,,,,,O,,,,X
6216,X,X,,,,O,,,,X
6216,X,X,,,,O,,,O,X
6216,X,X,X,,,O,,,O,X
6216,X,X,X,,O,O,,,O,X
6216,X,X,X,,O,O,X,,O,X
6216,X,X,X,,O,O,X,O,O,X
6216,X,X,X,X,O,O,X,O,O,X
6217,,,,X,,,,,,
6217,,,,X,,,O,,,
6217,,X,,X,,,O,,,
6217,,X,,X,,O,O,,,
6217,,X,,X,X,O,O,,,
6217,,X,O,X,X,O,O,,,
6217,,X,O,X,X,O,O,,X,
6217,,X,O,X,X,O,O,O,X,
6217,,X,O,X,X,O,O,O,X,X
6218,O,,,,,,,,,X
6218,O,,,,,O,,,,X
6218,O,X,,,,O,,,,X
6218,O,X,,,,O,O,,,X
6218,O,X,,,,O,O,X,,X
6218,O,X,,,O,O,O,X,,X
6219,O,,,,,,,,,X
6219,O,O,,,,,,,,X
6219,O,O,,,,,X,,,X
6219,O,O,,O,,,X,,,X
6219,O,O,,O,X,,X,,,X
6219,O,O,,O,X,O,X,,,X
6219,O,O,,O,X,O,X,X,,X
6219,O,O,O,O,X,O,X,X,,X
6220,O,X,,,,,,,,
6220,O,X,O,,,,,,,
6220,O,X,O,,,,,,,X
6220,O,X,O,,,O,,,,X
6220,O,X,O,,,O,X,,,X
6220,O,X,O,,,O,X,,O,X
6221,O,,,,,,,,,X
6221,O,,,,,O,,,,X
6221,O,X,,,,O,,,,X
6221,O,X,,,,O,,,O,X
6221,O,X,,,,O,X,,O,X
6221,O,X,O,,,O,X,,O,X
6222,O,,,,,,X,,,
6222,O,,,,,O,X,,,
6222,O,,,,,O,X,,,X
6222,O,,O,,,O,X,,,X
6222,O,X,O,,,O,X,,,X
6222,O,X,O,,,O,X,,O,X
6223,O,,,,,,,,,X
6223,O,,,,,O,,,,X
6223,O,X,,,,O,,,,X
6223,O,X,O,,,O,,,,X
6223,O,X,O,,,O,X,,,X
6223,O,X,O,,,O,X,,O,X
6224,O,,,,,,,,,X
6224,O,,,,,O,,,,X
6224,O,X,,,,O,,,,X
6224,O,X,,,,O,,,O,X
6224,O,X,,,,O,X,,O,X
6224,O,X,O,,,O,X,,O,X
6225,O,,,,,,,,,X
6225,O,,O,,,,,,,X
6225,O,,O,,,,,X,,X
6225,O,,O,,,O,,X,,X
6225,O,,O,,X,O,,X,,X
6225,O,,O,O,X,O,,X,,X
6225,O,,O,O,X,O,X,X,,X
6225,O,,O,O,X,O,X,X,O,X
6226,X,,,X,,,,,,
6226,X,,,X,,O,,,,
6226,X,,,X,,O,,,,X
6226,X,,,X,O,O,,,,X
6226,X,,X,X,O,O,,,,X
6226,X,,X,X,O,O,,O,,X
6226,X,X,X,X,O,O,,O,,X
6227,,,,,,X,,,,
6227,,,,,,X,,,,O
6227,,X,,,,X,,,,O
6227,,X,O,,,X,,,,O
6227,,X,O,,X,X,,,,O
6227,,X,O,,X,X,O,,,O
6227,,X,O,X,X,X,O,,,O
6227,,X,O,X,X,X,O,O,,O
6227,,X,O,X,X,X,O,O,X,O
6228,O,,,,,,,,,X
6228,O,,,,,O,,,,X
6228,O,X,,,,O,,,,X
6228,O,X,,,,O,,,O,X
6228,O,X,,,,O,X,,O,X
6228,O,X,O,,,O,X,,O,X
6229,O,,,,,,,,,X
6229,O,,,,,O,,,,X
6229,O,X,,,,O,,,,X
6229,O,X,,,,O,,,O,X
6229,O,X,,,,O,X,,O,X
6229,O,X,O,,,O,X,,O,X
6230,O,,,,,,,,,X
6230,O,,,,,O,,,,X
6230,O,X,,,,O,,,,X
6230,O,X,,,,O,,,O,X
6230,O,X,,,,O,X,,O,X
6230,O,X,O,,,O,X,,O,X
6231,O,,,,,,,,,X
6231,O,,,,,O,,,,X
6231,O,X,,,,O,,,,X
6231,O,X,,,,O,,,O,X
6231,O,X,,,,O,X,,O,X
6231,O,X,O,,,O,X,,O,X
6232,O,,,,,,X,,,
6232,O,,,,,O,X,,,
6232,O,,,,,O,X,,,X
6232,O,,O,,,O,X,,,X
6232,O,X,O,,,O,X,,,X
6232,O,X,O,,,O,X,,O,X
6233,X,,,,,,X,,,
6233,X,,O,,,,X,,,
6233,X,,O,,,,X,,,X
6233,X,,O,,,O,X,,,X
6233,X,X,O,,,O,X,,,X
6233,X,X,O,,,O,X,O,,X
6233,X,X,O,X,,O,X,O,,X
6234,O,,,,,,,,,X
6234,O,,,,,O,,,,X
6234,O,X,,,,O,,,,X
6234,O,X,,,,O,,,O,X
6234,O,X,,,,O,X,,O,X
6234,O,X,O,,,O,X,,O,X
6235,O,,,,,,,,,X
6235,O,,,O,,,,,,X
6235,O,,,O,,,X,,,X
6235,O,O,,O,,,X,,,X
6235,O,O,,O,X,,X,,,X
6235,O,O,,O,X,O,X,,,X
6235,O,O,X,O,X,O,X,,,X
6235,O,O,X,O,X,O,X,O,,X
6236,O,,,,,,,,,X
6236,O,,,,,O,,,,X
6236,O,X,,,,O,,,,X
6236,O,X,,,,O,,,O,X
6236,O,X,,,,O,X,,O,X
6236,O,X,,O,,O,X,,O,X
6236,O,X,,O,X,O,X,,O,X
6236,O,X,O,O,X,O,X,,O,X
6237,X,,,,,,,,,X
6237,X,,,,,O,,,,X
6237,X,X,,,,O,,,,X
6237,X,X,,,,O,,,O,X
6237,X,X,,,,O,X,,O,X
6237,X,X,,,O,O,X,,O,X
6237,X,X,,X,O,O,X,,O,X
6238,O,,,,,,,,,X
6238,O,,,,,O,,,,X
6238,O,,X,,,O,,,,X
6238,O,,X,O,,O,,,,X
6238,O,,X,O,,O,X,,,X
6238,O,,X,O,O,O,X,,,X
6238,O,X,X,O,O,O,X,,,X
6238,O,X,X,O,O,O,X,O,,X
6239,X,,,,,,,X,,
6239,X,,,,,O,,X,,
6239,X,,,,,O,,X,,X
6239,X,,,,O,O,,X,,X
6239,X,X,,,O,O,,X,,X
6239,X,X,,O,O,O,,X,,X
6239,X,X,,O,O,O,X,X,,X
6239,X,X,O,O,O,O,X,X,,X
6239,X,X,O,O,O,O,X,X,X,X
6240,O,,,,,,,,,X
6240,O,,,,,O,,,,X
6240,O,X,,,,O,,,,X
6240,O,X,,,,O,,,O,X
6240,O,X,,,,O,X,,O,X
6240,O,X,O,,,O,X,,O,X
6241,O,,,,,,,,,X
6241,O,,,,,O,,,,X
6241,O,X,,,,O,,,,X
6241,O,X,,,,O,,,O,X
6241,O,X,,,,O,X,,O,X
6241,O,X,O,,,O,X,,O,X
6242,O,,,,,,,,,X
6242,O,,,,,O,,,,X
6242,O,X,,,,O,,,,X
6242,O,X,,,,O,,,O,X
6242,O,X,,,,O,X,,O,X
6242,O,X,O,,,O,X,,O,X
6243,X,,,,,,,,,X
6243,X,,,,,O,,,,X
6243,X,,,,,O,,X,,X
6243,X,,,,O,O,,X,,X
6243,X,X,,,O,O,,X,,X
6243,X,X,,O,O,O,,X,,X
6243,X,X,,O,O,O,X,X,,X
6243,X,X,O,O,O,O,X,X,,X
6243,X,X,O,O,O,O,X,X,X,X
6244,O,,,,,,,,,X
6244,O,,O,,,,,,,X
6244,O,X,O,,,,,,,X
6244,O,X,O,,,O,,,,X
6244,O,X,O,,,O,X,,,X
6244,O,X,O,,,O,X,,O,X
6245,X,,,,,,,,,X
6245,X,,,,,O,,,,X
6245,X,,,X,,O,,,,X
6245,X,,,X,,O,,O,,X
6245,X,,,X,,O,X,O,,X
6246,X,,,,,,,,,X
6246,X,,,,,O,,,,X
6246,X,X,,,,O,,,,X
6246,X,X,,,,O,,,O,X
6246,X,X,,,,O,X,,O,X
6246,X,X,,,O,O,X,,O,X
6246,X,X,X,,O,O,X,,O,X
6246,X,X,X,,O,O,X,O,O,X
6246,X,X,X,X,O,O,X,O,O,X
6247,O,,,,,,,,,X
6247,O,,,,,,O,,,X
6247,O,X,,,,,O,,,X
6247,O,X,,,,O,O,,,X
6247,O,X,,,,O,O,X,,X
6247,O,X,,,O,O,O,X,,X
6248,O,,,,,,,,,X
6248,O,,,,,O,,,,X
6248,O,X,,,,O,,,,X
6248,O,X,,,,O,,,O,X
6248,O,X,,,,O,X,,O,X
6248,O,X,,O,,O,X,,O,X
6248,O,X,,O,X,O,X,,O,X
6248,O,X,O,O,X,O,X,,O,X
6249,X,,,,,X,,,,
6249,X,,,O,,X,,,,
6249,X,,,O,,X,,,,X
6249,X,,,O,,X,,,O,X
6249,X,X,,O,,X,,,O,X
6250,O,,,,,,,,,X
6250,O,,,,,O,,,,X
6250,O,,,,,O,,,X,X
6250,O,,,,,O,O,,X,X
6250,O,X,,,,O,O,,X,X
6250,O,X,,,,O,O,O,X,X
6250,O,X,X,,,O,O,O,X,X
6250,O,X,X,O,,O,O,O,X,X
6251,X,,,,,,,,X,
6251,X,O,,,,,,,X,
6251,X,O,,,,X,,,X,
6251,X,O,,,,X,,,X,O
6251,X,O,X,,,X,,,X,O
6252,X,,,,,,,,,X
6252,X,,,,,O,,,,X
6252,X,,X,,,O,,,,X
6252,X,,X,,O,O,,,,X
6252,X,,X,,O,O,X,,,X
6252,X,,X,O,O,O,X,,,X
6252,X,,X,O,O,O,X,X,,X
6252,X,O,X,O,O,O,X,X,,X
6252,X,O,X,O,O,O,X,X,X,X
6253,O,,,,,,,,,X
6253,O,,,,,O,,,,X
6253,O,X,,,,O,,,,X
6253,O,X,,,,O,,,O,X
6253,O,X,,,,O,X,,O,X
6253,O,X,O,,,O,X,,O,X
6254,X,,,,,,,,,X
6254,X,O,,,,,,,,X
6254,X,O,,X,,,,,,X
6254,X,O,,X,O,,,,,X
6254,X,O,,X,O,,,X,,X
6254,X,O,,X,O,,O,X,,X
6254,X,O,,X,O,X,O,X,,X
6255,X,,,,,,,,,X
6255,X,,,,,,,O,,X
6255,X,,,,,,X,O,,X
6255,X,,,,,O,X,O,,X
6255,X,,,,X,O,X,O,,X
6255,X,,O,,X,O,X,O,,X
6255,X,,O,X,X,O,X,O,,X
6256,O,,,,,,,,,X
6256,O,,,,,,O,,,X
6256,O,X,,,,,O,,,X
6256,O,X,,,,O,O,,,X
6256,O,X,,,,O,O,X,,X
6256,O,X,,,O,O,O,X,,X
6257,O,,,,,,,,,X
6257,O,,,,,O,,,,X
6257,O,X,,,,O,,,,X
6257,O,X,O,,,O,,,,X
6257,O,X,O,,,O,X,,,X
6257,O,X,O,,,O,X,,O,X
6258,O,,,,,,,,,X
6258,O,,,,,O,,,,X
6258,O,X,,,,O,,,,X
6258,O,X,,,,O,,,O,X
6258,O,X,,,,O,X,,O,X
6258,O,X,O,,,O,X,,O,X
6259,O,,,,,,,,X,
6259,O,O,,,,,,,X,
6259,O,O,X,,,,,,X,
6259,O,O,X,,,O,,,X,
6259,O,O,X,,,O,,X,X,
6259,O,O,X,,,O,,X,X,O
6260,O,,,,,,,,,X
6260,O,,,,,O,,,,X
6260,O,X,,,,O,,,,X
6260,O,X,,,,O,,,O,X
6260,O,X,,,,O,X,,O,X
6260,O,X,O,,,O,X,,O,X
6261,X,,,,,,,,,X
6261,X,O,,,,,,,,X
6261,X,O,,,,,X,,,X
6261,X,O,,O,,,X,,,X
6261,X,O,,O,,X,X,,,X
6261,X,O,,O,,X,X,,O,X
6261,X,O,,O,X,X,X,,O,X
6262,O,,,,,,,,,X
6262,O,,,,,O,,,,X
6262,O,X,,,,O,,,,X
6262,O,X,,,,O,,,O,X
6262,O,X,,,,O,X,,O,X
6262,O,X,O,,,O,X,,O,X
6263,O,,,,,,,,,X
6263,O,,,,,O,,,,X
6263,O,X,,,,O,,,,X
6263,O,X,,,,O,,,O,X
6263,O,X,,,,O,X,,O,X
6263,O,X,O,,,O,X,,O,X
6264,X,,,,,,X,,,
6264,X,,,,,O,X,,,
6264,X,,,X,,O,X,,,
6264,X,,O,X,,O,X,,,
6264,X,,O,X,,O,X,,,X
6265,O,,,,,,,,X,
6265,O,O,,,,,,,X,
6265,O,O,X,,,,,,X,
6265,O,O,X,,,O,,,X,
6265,O,O,X,,X,O,,,X,
6265,O,O,X,,X,O,,O,X,
6265,O,O,X,X,X,O,,O,X,
6265,O,O,X,X,X,O,,O,X,O
6266,X,,,,,,,,,X
6266,X,O,,,,,,,,X
6266,X,O,,,,,X,,,X
6266,X,O,,O,,,X,,,X
6266,X,O,,O,,,X,,X,X
6266,X,O,,O,O,,X,,X,X
6266,X,O,,O,O,,X,X,X,X
6267,X,,,,,,,,,X
6267,X,,,,,O,,,,X
6267,X,,,X,,O,,,,X
6267,X,,,X,O,O,,,,X
6267,X,X,,X,O,O,,,,X
6267,X,X,,X,O,O,,,O,X
6267,X,X,,X,O,O,X,,O,X
6268,O,,,X,,,,,,
6268,O,O,,X,,,,,,
6268,O,O,,X,X,,,,,
6268,O,O,,X,X,O,,,,
6268,O,O,,X,X,O,X,,,
6268,O,O,,X,X,O,X,,,O
6269,O,,,,,,,,,X
6269,O,,,O,,,,,,X
6269,O,X,,O,,,,,,X
6269,O,X,,O,,,,,O,X
6269,O,X,,O,,,X,,O,X
6269,O,X,,O,,O,X,,O,X
6269,O,X,,O,X,O,X,,O,X
6269,O,X,O,O,X,O,X,,O,X
6270,O,,,,,,,,,X
6270,O,,,,,O,,,,X
6270,O,X,,,,O,,,,X
6270,O,X,,,,O,,,O,X
6270,O,X,,,,O,X,,O,X
6270,O,X,O,,,O,X,,O,X
6271,O,,,,,,,,,X
6271,O,,,,,O,,,,X
6271,O,X,,,,O,,,,X
6271,O,X,,,,O,,,O,X
6271,O,X,,,,O,X,,O,X
6271,O,X,O,,,O,X,,O,X
6272,X,,,X,,,,,,
6272,X,,,X,,O,,,,
6272,X,,,X,,O,,,,X
6272,X,,,X,O,O,,,,X
6272,X,X,,X,O,O,,,,X
6272,X,X,,X,O,O,,,O,X
6272,X,X,,X,O,O,X,,O,X
6273,O,,,,,,,,,X
6273,O,,,,,O,,,,X
6273,O,X,,,,O,,,,X
6273,O,X,,,,O,,,O,X
6273,O,X,,,,O,X,,O,X
6273,O,X,O,,,O,X,,O,X
6274,X,,,,,,,,,X
6274,X,O,,,,,,,,X
6274,X,O,,X,,,,,,X
6274,X,O,,X,O,,,,,X
6274,X,O,,X,O,,,X,,X
6274,X,O,,X,O,,O,X,,X
6274,X,O,X,X,O,,O,X,,X
6274,X,O,X,X,O,,O,X,O,X
6274,X,O,X,X,O,X,O,X,O,X
6275,O,,,,,,,,,X
6275,O,,,,,,O,,,X
6275,O,X,,,,,O,,,X
6275,O,X,,,,O,O,,,X
6275,O,X,,,,O,O,X,,X
6275,O,X,,,O,O,O,X,,X
6276,O,,,,,,,,,X
6276,O,,,,,O,,,,X
6276,O,X,,,,O,,,,X
6276,O,X,,,,O,,,O,X
6276,O,X,,,,O,X,,O,X
6276,O,X,,,O,O,X,,O,X
6276,O,X,,,O,O,X,X,O,X
6276,O,X,O,,O,O,X,X,O,X
6277,O,,,,,,,,,X
6277,O,,,,,O,,,,X
6277,O,X,,,,O,,,,X
6277,O,X,,,,O,,,O,X
6277,O,X,,,,O,X,,O,X
